bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,Bag,Age,Deuterium,anom c,year,temp c
3428.0,1884.85,159687.8,159691.0,-435.6,210.2,1.435,,,,,,
3429.0,1885.4,159798.4,159802.0,-432.3,210.8,1.491,,,,,,
3430.0,1885.95,159904.8,159913.0,-428.7,211.4,1.575,,,,,,
3431.0,1886.5,160005.7,160017.3333,-426.6,211.7,1.62,,,,,,
3432.0,1887.05,160103.8,160121.6667,-428.8,211.4,1.599,,,,,,
3433.0,1887.6,160203.3,160226.0,-424.0,212.1,1.682,,,,,,
3434.0,1888.15,160297.9,160326.6667,-425.4,211.9,1.662,,,,,,
3435.0,1888.7,160393.7,160427.3333,-427.9,211.5,1.63,,,,,,
3436.0,1889.25,160491.4,160528.0,-419.9,212.8,1.775,,,,,,
3437.0,1889.8,160581.2,160629.0,-430.6,211.1,1.549,,,,,,
3438.0,1890.35,160684.1,160730.0,-426.9,211.7,1.612,,,,,,
3439.0,1890.9,160783.1,160831.0,-430.5,211.1,1.537,,,,,,
3440.0,1891.45,160887.0,160939.3333,-431.0,211.0,1.527,,,,,,
3441.0,1892.0,160991.6,161047.6667,-428.8,211.3,1.562,,,,,,
3442.0,1892.55,161094.0,161156.0,-431.4,210.9,1.519,,,,,,
3443.0,1893.1,161199.2,161265.3333,-430.8,211.0,1.531,,,,,,
3444.0,1893.65,161303.8,161374.6667,-428.3,211.4,1.551,,,,,,
3445.0,1894.2,161407.0,161484.0,-438.2,209.8,1.379,,,,,,
3446.0,1894.75,161523.2,161600.0,-432.9,210.7,1.471,,,,,,
3447.0,1895.3,161632.1,161716.0,-432.1,210.8,1.495,,,,,,
3448.0,1895.85,161739.4,161832.0,-430.5,211.1,1.514,,,,,,
3449.0,1896.4,161845.3,161947.6667,-435.7,210.2,1.423,,,,,,
3450.0,1896.95,161958.1,162063.3333,-434.8,210.3,1.426,,,,,,
3451.0,1897.5,162070.8,162179.0,-435.3,210.3,1.414,,,,,,
3452.0,1898.05,162184.4,162299.6667,-438.0,209.8,1.368,,,,,,
3453.0,1898.6,162301.9,162420.3333,-434.7,210.4,1.415,,,,,,
3454.0,1899.15,162415.5,162541.0,-439.7,209.5,1.334,,,,,,
3455.0,1899.7,162536.1,162664.0,-435.6,210.2,1.4,,,,,,
3456.0,1900.25,162651.1,162787.0,-437.3,209.9,1.388,,,,,,
3457.0,1900.8,162767.1,162910.0,-429.8,211.2,1.539,,,,,,
3458.0,1901.35,162871.8,163021.6667,-426.3,211.7,1.625,,,,,,
3459.0,1901.9,162971.0,163133.3333,-437.6,209.9,1.398,,,,,,
3460.0,1902.45,163086.3,163245.0,-423.8,212.2,1.658,,,,,,
3461.0,1903.0,163183.7,163351.0,-429.8,211.2,1.562,,,,,,
3462.0,1903.55,163287.0,163457.0,-427.8,211.5,1.596,,,,,,
3463.0,1904.1,163388.2,163563.0,-427.4,211.6,1.614,,,,,,
3464.0,1904.65,163488.3,163668.0,-425.1,211.9,1.657,,,,,,
3465.0,1905.2,163585.8,163773.0,-428.5,211.4,1.603,,,,,,
3466.0,1905.75,163686.7,163878.0,-421.7,212.5,1.737,,,,,,
3467.0,1906.3,163779.9,163983.3333,-429.0,211.3,1.575,,,,,,
3468.0,1906.85,163882.6,164088.6667,-429.2,211.3,1.565,,,,,,
3469.0,1907.4,163986.1,164194.0,-428.3,211.4,1.584,,,,,,
3470.0,1907.95,164088.4,164302.3333,-428.3,211.4,1.587,,,,,,
3471.0,1908.5,164190.6,164410.6667,-427.8,211.5,1.597,,,,,,
3472.0,1909.05,164292.1,164519.0,-428.0,211.5,1.584,,,,,,
3473.0,1909.6,164394.6,164630.3333,-431.2,210.9,1.527,,,,,,
3474.0,1910.15,164500.9,164741.6667,-429.2,211.3,1.542,,,,,,
3475.0,1910.7,164606.2,164853.0,-434.4,210.4,1.446,,,,,,
3476.0,1911.25,164718.7,164973.6667,-437.7,209.9,1.378,,,,,,
3477.0,1911.8,164836.7,165094.3333,-430.9,211.0,1.51,,,,,,
3478.0,1912.35,164944.5,165215.0,-429.6,211.2,1.528,,,,,,
3479.0,1912.9,165051.0,165339.0,-437.0,210.0,1.394,,,,,,
3480.0,1913.45,165167.8,165463.0,-439.0,209.7,1.336,,,,,,
3481.0,1914.0,165289.8,165587.0,-440.3,209.4,1.305,,,,,,
3482.0,1914.55,165414.8,165725.6667,-443.7,208.9,1.247,,,,,,
3483.0,1915.1,165545.6,165864.3333,-441.5,209.2,1.281,,,,,,
3484.0,1915.65,165673.1,166003.0,-437.0,210.0,1.374,,,,,,
3485.0,1916.2,165791.9,166136.3333,-438.5,209.7,1.349,,,,,,
3486.0,1916.75,165913.1,166269.6667,-439.3,209.6,1.333,,,,,,
3487.0,1917.3,166035.8,166403.0,-438.0,209.8,1.36,,,,,,
3488.0,1917.85,166156.0,166538.0,-436.3,210.1,1.391,,,,,,
3489.0,1918.4,166273.7,166673.0,-442.0,209.2,1.284,,,,,,
3490.0,1918.95,166401.1,166808.0,-438.0,209.8,1.35,,,,,,
3491.0,1919.5,166522.5,166940.3333,-438.7,209.7,1.355,,,,,,
3492.0,1920.05,166643.4,167072.6667,-433.4,210.6,1.445,,,,,,
3493.0,1920.6,166756.8,167205.0,-436.0,210.2,1.409,,,,,,
3494.0,1921.15,166873.3,167339.3333,-439.3,209.6,1.338,,,,,,
3495.0,1921.7,166995.9,167473.6667,-437.2,210.0,1.375,,,,,,
3496.0,1922.25,167115.3,167608.0,-436.0,210.2,1.404,,,,,,
3497.0,1922.8,167232.3,167744.0,-434.9,210.4,1.411,,,,,,
3498.0,1923.35,167348.8,167880.0,-442.3,209.1,1.285,,,,,,
3499.0,1923.9,167476.8,168016.0,-433.8,210.5,1.451,,,,,,
3500.0,1924.45,167590.1,168146.3333,-435.8,210.2,1.421,,,,,,
3501.0,1925.0,167706.0,168276.6667,-432.7,210.7,1.467,,,,,,
3502.0,1925.55,167818.3,168407.0,-438.6,209.8,1.358,,,,,,
3503.0,1926.1,167939.6,168543.6667,-437.0,210.0,1.382,,,,,,
3504.0,1926.65,168059.0,168680.3333,-436.2,210.1,1.4,,,,,,
3505.0,1927.2,168176.8,168817.0,-431.2,211.0,1.517,,,,,,
3506.0,1927.75,168285.7,168943.3333,-432.6,210.7,1.489,,,,,,
3507.0,1928.3,168396.6,169069.6667,-432.2,210.8,1.494,,,,,,
3508.0,1928.85,168507.2,169196.0,-432.3,210.8,1.503,,,,,,
3509.0,1929.4,168617.3,169317.0,-426.3,211.8,1.629,,,,,,
3510.0,1929.95,168718.9,169438.0,-428.8,211.4,1.581,,,,,,
3511.0,1930.5,168823.6,169559.0,-434.7,210.4,1.445,,,,,,
3512.0,1931.05,168938.3,169684.6667,-431.4,210.9,1.513,,,,,,
3513.0,1931.6,169047.8,169810.3333,-429.9,211.2,1.563,,,,,,
3514.0,1932.15,169154.0,169936.0,-424.8,212.0,1.659,,,,,,
3515.0,1932.7,169254.0,170049.6667,-427.6,211.6,1.634,,,,,,
3516.0,1933.25,169355.6,170163.3333,-423.2,212.3,1.72,,,,,,
3517.0,1933.8,169452.2,170277.0,-421.8,212.5,1.737,,,,,,
3518.0,1934.35,169547.9,170392.0,-429.4,211.3,1.595,,,,,,
3519.0,1934.9,169652.2,170507.0,-427.4,211.6,1.617,,,,,,
3520.0,1935.45,169755.1,170622.0,-425.6,211.9,1.655,,,,,,
3521.0,1936.0,169855.8,170741.6667,-426.9,211.7,1.616,,,,,,
3522.0,1936.55,169958.9,170861.3333,-433.4,210.6,1.488,,,,,,
3523.0,1937.1,170071.0,170981.0,-429.8,211.2,1.555,,,,,,
3524.0,1937.65,170178.3,171099.0,-425.6,211.9,1.663,,,,,,
3525.0,1938.2,170278.7,171217.0,-426.3,211.8,1.648,,,,,,
3526.0,1938.75,170380.1,171335.0,-425.8,211.9,1.658,,,,,,
3527.0,1939.3,170480.9,171455.6667,-427.6,211.6,1.608,,,,,,
3528.0,1939.85,170585.0,171576.3333,-432.1,210.8,1.507,,,,,,
3529.0,1940.4,170696.0,171697.0,-432.7,210.8,1.49,,,,,,
3530.0,1940.95,170808.4,171821.6667,-432.2,210.8,1.505,,,,,,
3531.0,1941.5,170919.8,171946.3333,-426.7,211.7,1.631,,,,,,
3532.0,1942.05,171022.6,172071.0,-426.4,211.8,1.646,,,,,,
3533.0,1942.6,171124.5,172198.3333,-435.2,210.4,1.435,,,,,,
3534.0,1943.15,171241.5,172325.6667,-432.9,210.7,1.473,,,,,,
3535.0,1943.7,171355.5,172453.0,-435.3,210.3,1.434,,,,,,
3536.0,1944.25,171472.6,172587.6667,-435.7,210.3,1.424,,,,,,
3537.0,1944.8,171590.7,172722.3333,-433.5,210.6,1.469,,,,,,
3538.0,1945.35,171705.1,172857.0,-432.6,210.8,1.49,,,,,,
3539.0,1945.9,171818.1,172990.0,-432.9,210.7,1.484,,,,,,
3540.0,1946.45,171931.5,173123.0,-435.5,210.3,1.43,,,,,,
3541.0,1947.0,172049.3,173256.0,-434.6,210.5,1.441,,,,,,
3542.0,1947.55,172166.2,173395.3333,-437.2,210.0,1.391,,,,,,
3543.0,1948.1,172287.4,173534.6667,-437.5,210.0,1.385,,,,,,
3544.0,1948.65,172409.2,173674.0,-436.0,210.3,1.412,,,,,,
3545.0,1949.2,172528.8,173809.0,-436.9,210.1,1.409,,,,,,
3546.0,1949.75,172648.6,173944.0,-431.6,211.0,1.516,,,,,,
3547.0,1950.3,172760.1,174079.0,-427.7,211.6,1.612,,,,,,
3548.0,1950.85,172864.9,174195.0,-426.4,211.8,1.658,,,,,,
3549.0,1951.4,172967.0,174311.0,-423.3,212.4,1.725,,,,,,
3550.0,1951.95,173065.1,174427.0,-427.0,211.7,1.656,,,,,,
3551.0,1952.5,173167.4,174538.0,-422.6,212.5,1.752,,,,,,
3552.0,1953.05,173264.1,174649.0,-422.1,212.6,1.756,,,,,,
3553.0,1953.6,173360.7,174760.0,-427.7,211.6,1.647,,,,,,
3554.0,1954.15,173463.7,174876.0,-423.7,212.3,1.705,,,,,,
3555.0,1954.7,173563.3,174992.0,-429.8,211.3,1.585,,,,,,
3556.0,1955.25,173670.5,175108.0,-427.7,211.7,1.621,,,,,,
3557.0,1955.8,173775.5,175233.0,-431.9,211.0,1.511,,,,,,
3558.0,1956.35,173888.1,175358.0,-435.4,210.4,1.449,,,,,,
3559.0,1956.9,174005.6,175483.0,-432.0,211.0,1.506,,,,,,
3560.0,1957.45,174118.8,175613.3333,-433.1,210.8,1.485,,,,,,
3561.0,1958.0,174233.6,175743.6667,-438.1,210.0,1.395,,,,,,
3562.0,1958.55,174356.0,175874.0,-431.7,211.0,1.504,,,,,,
3563.0,1959.1,174469.5,176002.6667,-436.2,210.3,1.429,,,,,,
3564.0,1959.65,174589.2,176131.3333,-433.0,210.8,1.476,,,,,,
3565.0,1960.2,174705.0,176260.0,-437.5,210.1,1.4,,,,,,
3566.0,1960.75,174827.3,176395.6667,-436.5,210.2,1.405,,,,,,
3567.0,1961.3,174949.3,176531.3333,-439.7,209.7,1.349,,,,,,
3568.0,1961.85,175076.4,176667.0,-437.4,210.1,1.397,,,,,,
3569.0,1962.4,175199.2,176798.0,-435.9,210.3,1.424,,,,,,
3570.0,1962.95,175319.8,176929.0,-435.4,210.4,1.437,,,,,,
3571.0,1963.5,175439.4,177060.0,-436.2,210.3,1.423,,,,,,
3572.0,1964.05,175560.3,177188.0,-435.9,210.3,1.428,,,,,,
3573.0,1964.6,175680.8,177316.0,-435.3,210.4,1.448,,,,,,
3574.0,1965.15,175799.8,177444.0,-432.8,210.8,1.49,,,,,,
3575.0,1965.7,175915.5,177565.6667,-435.4,210.4,1.449,,,,,,
3576.0,1966.25,176034.6,177687.3333,-431.7,211.0,1.514,,,,,,
3577.0,1966.8,176148.7,177809.0,-434.7,210.5,1.459,,,,,,
3578.0,1967.35,176267.1,177932.3333,-438.0,210.0,1.396,,,,,,
3579.0,1967.9,176391.0,178055.6667,-432.2,210.9,1.5,,,,,,
3580.0,1968.45,176506.4,178179.0,-433.2,210.8,1.493,,,,,,
3581.0,1969.0,176622.5,178301.0,-435.2,210.5,1.443,,,,,,
3582.0,1969.55,176742.7,178423.0,-436.3,210.3,1.414,,,,,,
3583.0,1970.1,176865.4,178545.0,-440.9,209.5,1.324,,,,,,
3584.0,1970.65,176996.6,178678.6667,-440.8,209.5,1.319,,,,,,
3585.0,1971.2,177128.5,178812.3333,-443.0,209.2,1.28,,,,,,
3586.0,1971.75,177264.4,178946.0,-439.2,209.8,1.349,,,,,,
3587.0,1972.3,177393.6,179074.3333,-438.8,209.9,1.362,,,,,,
3588.0,1972.85,177521.5,179202.6667,-439.7,209.7,1.342,,,,,,
3589.0,1973.4,177651.6,179331.0,-440.9,209.5,1.324,,,,,,
3590.0,1973.95,177783.5,179454.0,-437.3,210.1,1.4,,,,,,
3591.0,1974.5,177908.3,179577.0,-433.7,210.7,1.472,,,,,,
3592.0,1975.05,178027.2,179700.0,-436.3,210.3,1.437,,,,,,
3593.0,1975.6,178149.0,179811.0,-429.2,211.5,1.574,,,,,,
3594.0,1976.15,178260.4,179922.0,-428.3,211.6,1.622,,,,,,
3595.0,1976.7,178368.5,180033.0,-422.9,212.5,1.749,,,,,,
3596.0,1977.25,178469.0,180135.3333,-425.5,212.1,1.693,,,,,,
3597.0,1977.8,178572.8,180237.6667,-428.6,211.6,1.615,,,,,,
3598.0,1978.35,178681.7,180340.0,-424.8,212.2,1.701,,,,,,
3599.0,1978.9,178785.2,180446.6667,-427.2,211.8,1.63,,,,,,
3600.0,1979.45,178893.3,180553.3333,-434.4,210.6,1.508,,,,,,
3601.0,1980.0,179010.2,180660.0,-422.5,212.6,1.741,,,,,,
3602.0,1980.55,179111.6,180755.6667,-421.7,212.7,1.802,,,,,,
3603.0,1981.1,179209.7,180851.3333,-419.8,213.0,1.831,,,,,,
3604.0,1981.65,179306.3,180947.0,-424.6,212.2,1.739,,,,,,
3605.0,1982.2,179408.0,181046.0,-422.5,212.6,1.76,,,,,,
3606.0,1982.75,179508.7,181145.0,-425.4,212.1,1.7,,,,,,
3607.0,1983.3,179613.0,181244.0,-426.7,211.9,1.662,,,,,,
3608.0,1983.85,179719.7,181345.6667,-427.6,211.7,1.639,,,,,,
3609.0,1984.4,179828.0,181447.3333,-423.0,212.5,1.755,,,,,,
3610.0,1984.95,179929.3,181549.0,-429.5,211.4,1.594,,,,,,
3611.0,1985.5,180040.8,181654.6667,-429.0,211.5,1.597,,,,,,
3612.0,1986.05,180152.3,181760.3333,-429.8,211.4,1.578,,,,,,
3613.0,1986.6,180265.1,181866.0,-432.3,211.0,1.518,,,,,,
3614.0,1987.15,180382.6,181981.0,-435.8,210.4,1.435,,,,,,
3615.0,1987.7,180506.8,182096.0,-437.3,210.1,1.405,,,,,,
3616.0,1988.25,180633.9,182211.0,-436.6,210.3,1.411,,,,,,
3617.0,1988.8,180760.4,182331.6667,-439.2,209.8,1.361,,,,,,
3618.0,1989.35,180891.7,182452.3333,-440.7,209.6,1.329,,,,,,
3619.0,1989.9,181026.3,182573.0,-436.9,210.2,1.425,,,,,,
3620.0,1990.45,181151.8,182687.0,-430.4,211.3,1.538,,,,,,
3621.0,1991.0,181268.2,182801.0,-439.1,209.8,1.372,,,,,,
3622.0,1991.55,181398.8,182915.0,-438.1,210.0,1.383,,,,,,
3623.0,1992.1,181528.4,183030.0,-432.5,210.9,1.5,,,,,,
3624.0,1992.65,181648.0,183145.0,-437.3,210.1,1.412,,,,,,
3625.0,1993.2,181775.2,183260.0,-439.4,209.8,1.354,,,,,,
3626.0,1993.75,181907.9,183381.0,-439.9,209.7,1.345,,,,,,
3627.0,1994.3,182041.6,183502.0,-439.8,209.7,1.346,,,,,,
3628.0,1994.85,182175.3,183623.0,-436.8,210.2,1.408,,,,,,
3629.0,1995.4,182303.3,183741.0,-438.8,209.9,1.373,,,,,,
3630.0,1995.95,182434.6,183859.0,-437.6,210.1,1.386,,,,,,
3631.0,1996.5,182564.8,183977.0,-441.9,209.4,1.309,,,,,,
3632.0,1997.05,182702.8,184094.6667,-440.6,209.6,1.339,,,,,,
3633.0,1997.6,182837.7,184212.3333,-431.6,211.1,1.505,,,,,,
3634.0,1998.15,182957.9,184330.0,-436.7,210.2,1.415,,,,,,
3635.0,1998.7,183085.9,184451.0,-443.2,209.2,1.28,,,,,,
3636.0,1999.25,183227.4,184572.0,-439.2,209.8,1.357,,,,,,
3637.0,1999.8,183361.1,184693.0,-438.9,209.9,1.358,,,,,,
3638.0,2000.35,183494.8,184817.0,-441.3,209.5,1.314,,,,,,
3639.0,2000.9,183633.1,184941.0,-442.9,209.2,1.281,,,,,,
3640.0,2001.45,183775.0,185065.0,-435.0,210.5,1.443,,,,,,
3641.0,2002.0,183901.2,185183.6667,-437.2,210.1,1.401,,,,,,
3642.0,2002.55,184031.3,185302.3333,-441.0,209.5,1.322,,,,,,
3643.0,2003.1,184169.3,185421.0,-438.0,210.0,1.375,,,,,,
3644.0,2003.65,184302.1,185542.0,-439.4,209.8,1.353,,,,,,
3645.0,2004.2,184437.2,185663.0,-438.9,209.8,1.359,,,,,,
3646.0,2004.75,184571.9,185784.0,-440.9,209.5,1.325,,,,,,
3647.0,2005.3,184710.1,185906.6667,-436.9,210.2,1.39,,,,,,
3648.0,2005.85,184842.0,186029.3333,-440.7,209.5,1.325,,,,,,
3649.0,2006.4,184980.5,186152.0,-443.3,209.1,1.268,,,,,,
3650.0,2006.95,185125.4,186277.3333,-441.1,209.5,1.316,,,,,,
3651.0,2007.5,185265.1,186402.6667,-437.9,210.0,1.373,,,,,,
3652.0,2008.05,185399.2,186528.0,-439.4,209.7,1.352,,,,,,
3653.0,2008.6,185535.4,186652.0,-438.2,209.9,1.369,,,,,,
3654.0,2009.15,185670.0,186776.0,-442.4,209.3,1.289,,,,,,
3655.0,2009.7,185813.1,186900.0,-441.1,209.5,1.313,,,,,,
3656.0,2010.25,185953.7,187027.0,-438.8,209.8,1.348,,,,,,
3657.0,2010.8,186090.8,187154.0,-443.2,209.1,1.277,,,,,,
3658.0,2011.35,186235.6,187281.0,-440.2,209.6,1.326,,,,,,
3659.0,2011.9,186375.2,187402.3333,-438.4,209.9,1.373,,,,,,
3660.0,2012.45,186510.1,187523.6667,-435.5,210.4,1.432,,,,,,
3661.0,2013.0,186639.6,187645.0,-433.3,210.7,1.472,,,,,,
3662.0,2013.55,186765.7,187765.3333,-439.3,209.7,1.357,,,,,,
3663.0,2014.1,186902.6,187885.6667,-438.8,209.8,1.359,,,,,,
3664.0,2014.65,187039.5,188006.0,-437.7,210.0,1.381,,,,,,
3665.0,2015.2,187174.3,188127.3333,-438.4,209.9,1.372,,,,,,
3666.0,2015.75,187310.1,188248.6667,-435.7,210.3,1.423,,,,,,
3667.0,2016.3,187441.2,188370.0,-435.4,210.4,1.434,,,,,,
3668.0,2016.85,187571.4,188487.3333,-435.0,210.4,1.444,,,,,,
3669.0,2017.4,187700.8,188604.6667,-434.3,210.6,1.461,,,,,,
3670.0,2017.95,187828.9,188722.0,-426.8,211.8,1.628,,,,,,
3671.0,2018.5,187944.0,188830.3333,-432.4,210.9,1.525,,,,,,
3672.0,2019.05,188066.9,188938.6667,-427.2,211.7,1.622,,,,,,
3673.0,2019.6,188182.5,189047.0,-430.6,211.2,1.556,,,,,,
3674.0,2020.15,188303.3,189156.0,-428.9,211.4,1.587,,,,,,
3675.0,2020.7,188421.7,189265.0,-428.2,211.6,1.608,,,,,,
3676.0,2021.25,188538.8,189374.0,-428.2,211.6,1.627,,,,,,
3677.0,2021.8,188654.6,189475.3333,-421.6,212.6,1.766,,,,,,
3678.0,2022.35,188761.3,189576.6667,-422.1,212.6,1.774,,,,,,
3679.0,2022.9,188867.7,189678.0,-423.4,212.3,1.741,,,,,,
3680.0,2023.45,188976.2,189774.3333,-418.9,213.1,1.868,,,,,,
3681.0,2024.0,189077.4,189870.6667,-418.5,213.2,1.882,,,,,,
3682.0,2024.55,189177.9,189967.0,-414.6,213.8,2.005,,,,,,
3683.0,2025.1,189272.3,190054.3333,-410.8,214.4,2.11,,,,,,
3684.0,2025.65,189362.2,190141.6667,-414.2,213.9,2.035,,,,,,
3685.0,2026.2,189455.3,190229.0,-412.4,214.2,2.022,,,,,,
3686.0,2026.75,189549.2,190324.6667,-422.5,212.5,1.796,,,,,,
3687.0,2027.3,189655.0,190420.3333,-422.5,212.5,1.762,,,,,,
3688.0,2027.85,189762.9,190516.0,-422.7,212.5,1.758,,,,,,
3689.0,2028.4,189871.1,190619.3333,-421.8,212.6,1.777,,,,,,
3690.0,2028.95,189978.2,190722.6667,-427.9,211.6,1.626,,,,,,
3691.0,2029.5,190095.5,190826.0,-425.1,212.1,1.676,,,,,,
3692.0,2030.05,190209.2,190933.6667,-427.1,211.7,1.64,,,,,,
3693.0,2030.6,190325.6,191041.3333,-428.2,211.5,1.624,,,,,,
3694.0,2031.15,190443.2,191149.0,-421.1,212.7,1.765,,,,,,
3695.0,2031.7,190551.5,191252.3333,-425.1,212.0,1.7,,,,,,
3696.0,2032.25,190664.0,191355.6667,-425.1,212.0,1.685,,,,,,
3697.0,2032.8,190777.7,191459.0,-428.9,211.4,1.588,,,,,,
3698.0,2033.35,190898.3,191569.0,-428.9,211.4,1.59,,,,,,
3699.0,2033.9,191018.9,191679.0,-426.1,211.9,1.653,,,,,,
3700.0,2034.45,191134.9,191789.0,-427.6,211.6,1.619,,,,,,
3701.0,2035.0,191253.5,191902.6667,-428.5,211.5,1.596,,,,,,
3702.0,2035.55,191373.9,192016.3333,-433.2,210.7,1.496,,,,,,
3703.0,2036.1,191502.3,192130.0,-426.4,211.8,1.629,,,,,,
3704.0,2036.65,191620.4,192242.6667,-428.9,211.4,1.583,,,,,,
3705.0,2037.2,191742.0,192355.3333,-430.8,211.1,1.533,,,,,,
3706.0,2037.75,191867.6,192468.0,-436.7,210.1,1.404,,,,,,
3707.0,2038.3,192004.9,192591.6667,-436.9,210.1,1.404,,,,,,
3708.0,2038.85,192142.2,192715.3333,-431.3,211.0,1.507,,,,,,
3709.0,2039.4,192270.3,192839.0,-437.3,210.0,1.401,,,,,,
3710.0,2039.95,192408.1,192960.0,-430.7,211.1,1.523,,,,,,
3711.0,2040.5,192535.0,193081.0,-432.0,210.9,1.508,,,,,,
3712.0,2041.05,192663.2,193202.0,-432.6,210.8,1.5,,,,,,
3713.0,2041.6,192792.1,193319.0,-429.4,211.3,1.563,,,,,,
3714.0,2042.15,192916.0,193436.0,-430.5,211.1,1.554,,,,,,
3715.0,2042.7,193040.6,193553.0,-426.7,211.8,1.623,,,,,,
3716.0,2043.25,193160.0,193664.3333,-430.7,211.1,1.561,,,,,,
3717.0,2043.8,193284.2,193775.6667,-421.9,212.6,1.756,,,,,,
3718.0,2044.35,193394.7,193887.0,-422.3,212.5,1.783,,,,,,
3719.0,2044.9,193503.6,193986.6667,-416.1,213.5,1.914,,,,,,
3720.0,2045.45,193605.1,194086.3333,-418.7,213.1,1.882,,,,,,
3721.0,2046.0,193708.4,194186.0,-417.1,213.3,1.909,,,,,,
3722.0,2046.55,193810.3,194289.0,-417.7,213.2,1.874,,,,,,
3723.0,2047.1,193914.1,194392.0,-428.3,211.5,1.625,,,,,,
3724.0,2047.65,194034.0,194495.0,-425.0,212.0,1.671,,,,,,
3725.0,2048.2,194150.6,194609.3333,-429.2,211.4,1.591,,,,,,
3726.0,2048.75,194273.1,194723.6667,-426.4,211.8,1.652,,,,,,
3727.0,2049.3,194391.2,194838.0,-425.5,212.0,1.683,,,,,,
3728.0,2049.85,194507.2,194950.3333,-422.0,212.6,1.753,,,,,,
3729.0,2050.4,194618.6,195062.6667,-429.0,211.4,1.581,,,,,,
3730.0,2050.95,194742.2,195175.0,-434.5,210.5,1.462,,,,,,
3731.0,2051.5,194876.0,195298.3333,-429.3,211.4,1.576,,,,,,
3732.0,2052.05,195000.2,195421.6667,-430.3,211.2,1.557,,,,,,
3733.0,2052.6,195125.9,195545.0,-429.0,211.4,1.581,,,,,,
3734.0,2053.15,195249.8,195666.3333,-431.9,211.0,1.525,,,,,,
3735.0,2053.7,195378.4,195787.6667,-427.3,211.7,1.615,,,,,,
3736.0,2054.25,195499.8,195909.0,-433.7,210.7,1.496,,,,,,
3737.0,2054.8,195631.0,196032.0,-425.8,212.0,1.653,,,,,,
3738.0,2055.35,195749.8,196155.0,-431.0,211.1,1.555,,,,,,
3739.0,2055.9,195876.2,196278.0,-427.5,211.7,1.632,,,,,,
3740.0,2056.45,195996.7,196396.6667,-427.6,211.7,1.633,,,,,,
3741.0,2057.0,196117.2,196515.3333,-426.3,211.9,1.667,,,,,,
3742.0,2057.55,196235.3,196634.0,-424.5,212.2,1.696,,,,,,
3743.0,2058.1,196351.4,196751.0,-430.0,211.3,1.586,,,,,,
3744.0,2058.65,196475.7,196868.0,-422.6,212.5,1.775,,,,,,
3745.0,2059.2,196586.8,196985.0,-419.9,213.0,1.835,,,,,,
3746.0,2059.75,196694.4,197095.0,-422.8,212.5,1.781,,,,,,
3747.0,2060.3,196805.3,197205.0,-421.1,212.8,1.807,,,,,,
3748.0,2060.85,196914.6,197315.0,-423.2,212.5,1.764,,,,,,
3749.0,2061.4,197026.7,197418.3333,-412.4,214.2,2.087,,,,,,
3750.0,2061.95,197121.5,197521.6667,-416.1,213.6,1.972,,,,,,
3751.0,2062.5,197221.9,197625.0,-421.9,212.7,1.805,,,,,,
3752.0,2063.05,197331.7,197734.6667,-420.5,212.9,1.838,,,,,,
3753.0,2063.6,197439.6,197844.3333,-420.7,212.9,1.859,,,,,,
3754.0,2064.15,197546.3,197954.0,-413.9,214.0,1.994,,,,,,
3755.0,2064.7,197645.9,198059.0,-421.0,212.9,1.868,,,,,,
3756.0,2065.25,197752.3,198164.0,-416.6,213.6,1.937,,,,,,
3757.0,2065.8,197855.0,198269.0,-419.4,213.1,1.913,,,,,,
3758.0,2066.35,197959.0,198373.3333,-412.2,214.3,2.051,,,,,,
3759.0,2066.9,198056.2,198477.6667,-420.3,213.0,1.885,,,,,,
3760.0,2067.45,198161.9,198582.0,-419.0,213.2,1.895,,,,,,
3761.0,2068.0,198267.2,198686.6667,-416.7,213.6,1.965,,,,,,
3762.0,2068.55,198368.8,198791.3333,-415.3,213.8,2.012,,,,,,
3763.0,2069.1,198468.1,198896.0,-414.8,213.9,2.033,,,,,,
3764.0,2069.65,198566.5,198994.3333,-413.7,214.1,2.076,,,,,,
3765.0,2070.2,198662.9,199092.6667,-410.9,214.6,2.15,,,,,,
3766.0,2070.75,198756.1,199191.0,-412.3,214.4,2.122,,,,,,
3767.0,2071.3,198850.6,199288.3333,-413.2,214.2,2.094,,,,,,
3768.0,2071.85,198946.4,199385.6667,-413.3,214.2,2.12,,,,,,
3769.0,2072.4,199041.2,199483.0,-405.6,215.5,2.327,,,,,,
3770.0,2072.95,199127.5,199574.3333,-408.5,215.0,2.257,,,,,,
3771.0,2073.5,199216.6,199665.6667,-410.6,214.7,2.198,,,,,,
3772.0,2074.05,199308.2,199757.0,-409.5,214.9,2.224,,,,,,
3773.0,2074.6,199398.8,199849.0,-409.2,214.9,2.242,,,,,,
3774.0,2075.15,199488.7,199941.0,-408.1,215.1,2.278,,,,,,
3775.0,2075.7,199577.3,200033.0,-405.0,215.6,2.386,,,,,,
3776.0,2076.25,199661.9,200124.0,-407.7,215.2,2.284,,,,,,
3777.0,2076.8,199750.4,200215.0,-412.6,214.4,2.168,,,,,,
3778.0,2077.35,199843.6,200306.0,-407.7,215.2,2.274,,,,,,
3779.0,2077.9,199932.6,200394.3333,-408.7,215.1,2.279,,,,,,
3780.0,2078.45,200021.4,200482.6667,-402.5,216.1,2.515,,,,,,
